"",A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 7000 SIN,,,,,,,6,,,6
Mechanical Engineering - ME 7000 SIT,,,,,,,4,,,4
Mechanical Engineering - ME 7000 TEL,,,,,,,2,,,2
Mechanical Engineering - ME 7000 TIN,,,,,,,1,,,1
Mechanical Engineering - ME 7000 TIN,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 7000 UED,,,,,,,,1,,1
Mechanical Engineering - ME 7000 UME,,,,,,,1,,,1
Mechanical Engineering - ME 7000 WHI,,,,,,,2,,,2
Mechanical Engineering - ME 7751 A,22,7,,,,,,,,5 3.76 34
Mechanical Engineering - ME 7757 A,,,,,,,29,,,1 30
Mechanical Engineering - ME 7774 A,17,4,,,,,,,1,3.81 22
Mechanical Engineering - ME 7774 Q,8,3,1,,,,,,,3.58 12
Mechanical Engineering - ME 8002 R,,,,,,,13,,,13
Mechanical Engineering - ME 8011 A,,,,,,,23,,,23
Mechanical Engineering - ME 8012 A,,,,,,,18,,,18
Mechanical Engineering - ME 8803 MIP,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8813 CHO,1,1,1,,,,,,,3.00 3
Mechanical Engineering - ME 8813 TEL,16,2,,,,,,,,3.89 18
Mechanical Engineering - ME 8903 KAL,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8913 JAR,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8913 LIN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8913 PAR,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8932 YEE,,1,,,,,,,,3.00 1
Mechanical Engineering - ME 8953 DEC,5,,,,,,,,,4.00 5
Mechanical Engineering - ME 8963 ALE,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8973 KU,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 8997 A3,,,,,,,,,4,4
Mechanical Engineering - ME 8998 WHI,,,,,,,,,3,3
Mechanical Engineering - ME 9000 ABD,,,,,,,4,,,4
Mechanical Engineering - ME 9000 AID,,,,,,,4,,,4
Mechanical Engineering - ME 9000 ALE,,,,,,,6,,,6
Mechanical Engineering - ME 9000 AME,,,,,,,7,,,7
Mechanical Engineering - ME 9000 ANT,,,,,,,1,,,1
Mechanical Engineering - ME 9000 BAS,,,,,,,4,,,4
Mechanical Engineering - ME 9000 BOO,,,,,,,3,,,3
Mechanical Engineering - ME 9000 BRA,,,,,,,1,,,1
Mechanical Engineering - ME 9000 CAP,,,,,,,1,,,1
Mechanical Engineering - ME 9000 CHO,,,,,,,3,,,3
Mechanical Engineering - ME 9000 CO,,,,,,,4,,,4
Mechanical Engineering - ME 9000 COS,,,,,,,3,,,3
Mechanical Engineering - ME 9000 CSA,,,,,,,2,,,2
Mechanical Engineering - ME 9000 CUN,,,,,,,3,,,3
Mechanical Engineering - ME 9000 DAS,,,,,,,2,,,2
Mechanical Engineering - ME 9000 DEG,,,,,,,2,,,2
Mechanical Engineering - ME 9000 DIX,,,,,,,3,,,3
Mechanical Engineering - ME 9000 ERT,,,,,,,4,,,4
Mechanical Engineering - ME 9000 FED,,,,,,,4,,,4
Mechanical Engineering - ME 9000 FER,,,,,,,2,,,2
Mechanical Engineering - ME 9000 FOR,,,,,,,3,,,3
Mechanical Engineering - ME 9000 GAR,,,,,,,5,,,5
Mechanical Engineering - ME 9000 GEN,,,,,,,3,,,3
Mechanical Engineering - ME 9000 GHI,,,,,,,3,,,3
Mechanical Engineering - ME 9000 GLE,,,,,,,7,,,7
Mechanical Engineering - ME 9000 GLR,,,,,,,2,,,2
Mechanical Engineering - ME 9000 GMA,,,,,,,9,,,9
Mechanical Engineering - ME 9000 GRA,,,,,,,9,,,9
Mechanical Engineering - ME 9000 GRE,,,,,,,2,,,2
Mechanical Engineering - ME 9000 GUL,,,,,,,5,,,5
Mechanical Engineering - ME 9000 HAM,,,,,,,4,,,4
Mechanical Engineering - ME 9000 HAR,,,,,,,2,,,2
Mechanical Engineering - ME 9000 HAT,,,,,,,1,,,1
Mechanical Engineering - ME 9000 HCH,,,,,,,2,,,2
Mechanical Engineering - ME 9000 HEN,,,,,,,4,,,4
Mechanical Engineering - ME 9000 HEN,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 9000 HES,,,,,,,3,,,3
Mechanical Engineering - ME 9000 HU,,,,,,,5,,,5
Mechanical Engineering - ME 9000 JAC,,,,,,,2,,,2
Mechanical Engineering - ME 9000 JET,,,,,,,2,,,2
Mechanical Engineering - ME 9000 JOH,,,,,,,1,,,1
Mechanical Engineering - ME 9000 JOS,,,,,,,7,,,7
Mechanical Engineering - ME 9000 KA,,,,,,,,1,,1 2
Mechanical Engineering - ME 9000 KAL,,,,,,,10,,,10
Mechanical Engineering - ME 9000 KIM,,,,,,,4,,,1 5
Mechanical Engineering - ME 9000 KU,,,,,,,3,,,3
Mechanical Engineering - ME 9000 KUM,,,,,,,4,,,4
Mechanical Engineering - ME 9000 KUR,,,,,,,5,,,5
Mechanical Engineering - ME 9000 LCA,,,,,,,1,2,,3
Mechanical Engineering - ME 9000 LEA,,,,,,,4,,,4
Mechanical Engineering - ME 9000 LEE,,,,,,,2,,,2
Mechanical Engineering - ME 9000 LIA,,,,,,,2,,,2
Mechanical Engineering - ME 9000 LIE,,,,,,,2,,,2
Mechanical Engineering - ME 9000 LIN,,,,,,,3,,,3
Mechanical Engineering - ME 9000 LIP,,,,,,,2,,,2
Mechanical Engineering - ME 9000 LOU,,,,,,,5,,,5
Mechanical Engineering - ME 9000 MCD,,,,,,,3,,,3
Mechanical Engineering - ME 9000 MEA,,,,,,,3,,,3
Mechanical Engineering - ME 9000 MEL,,,,,,,4,,,4
Mechanical Engineering - ME 9000 NER,,,,,,,,1,,1
Mechanical Engineering - ME 9000 NEU,,,,,,,4,,,4
Mechanical Engineering - ME 9000 PAR,,,,,,,1,,,1
Mechanical Engineering - ME 9000 PET,,,,,,,1,,,1
Mechanical Engineering - ME 9000 PIE,,,,,,,2,,,2
Mechanical Engineering - ME 9000 QI,,,,,,,2,,,2
Mechanical Engineering - ME 9000 RAN,,,,,,,10,,,10
Mechanical Engineering - ME 9000 RCH,,,,,,,1,,,1
Mechanical Engineering - ME 9000 RJI,,,,,,,1,,,1
Mechanical Engineering - ME 9000 RJO,,,,,,,4,,,4
Mechanical Engineering - ME 9000 ROS,,,,,,,4,,,4
Mechanical Engineering - ME 9000 RUZ,,,,,,,3,,,3
Mechanical Engineering - ME 9000 SAB,,,,,,,3,,,3
Mechanical Engineering - ME 9000 SAD,,,,,,,2,,,2
Mechanical Engineering - ME 9000 SIN,,,,,,,5,,,5
Mechanical Engineering - ME 9000 SIT,,,,,,,5,,,5
Mechanical Engineering - ME 9000 SLE,,,,,,,3,,,3
Mechanical Engineering - ME 9000 SMI,,,,,,,1,,,1
Mechanical Engineering - ME 9000 SPR,,,,,,,1,,,1
Mechanical Engineering - ME 9000 STR,,,,,,,1,,,1
Mechanical Engineering - ME 9000 SUL,,,,,,,4,,,4
Mechanical Engineering - ME 9000 TEL,,,,,,,1,,,1
Mechanical Engineering - ME 9000 THO,,,,,,,3,,,3
Mechanical Engineering - ME 9000 TIN,,,,,,,1,1,,2
Mechanical Engineering - ME 9000 UED,,,,,,,6,,,6
Mechanical Engineering - ME 9000 UME,,,,,,,3,,,3
Mechanical Engineering - ME 9000 VAR,,,,,,,1,,,1
Mechanical Engineering - ME 9000 WAN,,,,,,,2,,,2
Mechanical Engineering - ME 9000 WHI,,,,,,,11,,,11
Mechanical Engineering - ME 9000 WOO,,,,,,,2,,,2
Mechanical Engineering - ME 9000 XIA,,,,,,,1,,,1
Mechanical Engineering - ME 9000 YEE,,,,,,,5,,,5
Mechanical Engineering - ME 9000 YOD,,,,,,,3,,,3
Mechanical Engineering - ME 9000 YOG,,,,,,,3,,,3
Mechanical Engineering - ME 9000 ZHA,,,,,,,4,,,4
Mechanical Engineering - ME 9000 ZHA,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 9000 ZHO,,,,,,,6,,,6
Mechanical Engineering - ME 9000 ZHT,,,,,,,4,,,4
Mechanical Engineering - ME 9000 ZHU,,,,,,,3,,,3
Mechanical Engineering - ME 9000 ZIN,,,,,,,1,,,1
Medical Physics - MP 4750 A,4,1,2,,,,,,,3.29 7
Medical Physics - MP 6011 A,,,,,,,1,,,1
Medical Physics - MP 6012 A,,,,,,,4,,,4
Medical Physics - MP 6204 A,3,2,,,,,,,,3.60 5
Medical Physics - MP 6204 Q,2,,,,,,,,,4.00 2
Medical Physics - MP 6757 C,2,2,1,,,,,,,3.20 5
Medical Physics - MP 7000 ERI,,,,,,,1,,,1
Medical Physics - MP 7000 WAN,,,,,,,3,1,,4
Medical Physics - MP 8011 A,,,,,,,2,,,2
Medical Physics - MP 8012 A,,,,,,,3,,,3
Medical Physics - MP 8104 A,1,,,,,,,,,4.00 1
Medical Physics - MP 8803 A,4,2,,,,,,,,1 3.67 7
Medical Physics - MP 9000 ERI,,,,,,,2,,,2
Medical Physics - MP 9000 WAN,,,,,,,1,,,1
Medical Physics - MP 9000 ZHU,,,,,,,3,,,3
Military Science & Leadership - MSL 1002 A,11,,,,,,,,,4.00 11
Military Science & Leadership - MSL 2002 A,6,,,,,,,,,4.00 6
Military Science & Leadership - MSL 3002 A,6,1,,,,,,,,3.86 7
Military Science & Leadership - MSL 4002 A,15,2,,,,,,,,3.88 17
Music - MUSI 2011 B,11,5,3,,,,1,,,2 3.42 22
Music - MUSI 3019 PB,95,1,,,,,,,,3.99 96
Music - MUSI 3121 CB,71,1,,,,,,,,2 3.99 74
Music - MUSI 3131 SB,56,,,,,,,,,4.00 56
Music - MUSI 3231 CC,16,,,,,,,,,4.00 16
Music - MUSI 3241 C,23,,,,,,,,,4 4.00 27
Music - MUSI 3251 GC,28,,,,,,,,,1 4.00 29
Music - MUSI 3261 WC,10,,,,,,,,,4.00 10
Music - MUSI 3311 A,23,,,,,,,,,4.00 23
Music - MUSI 3321 B,33,,,,,,,,,4.00 33
Music - MUSI 3402 3,2,,,,,,,,,4.00 2
Music - MUSI 3511 PE,13,,,,,,,,,4.00 13
Music - MUSI 3511 SS,6,,,,,,,,,4.00 6
Music - MUSI 3600 FC,1,,,,,,,,,4.00 1
Music - MUSI 3611 SO,58,1,,,1,,,,,3 3.92 63
Music - MUSI 3630 CC,58,3,,,,,,,,3.95 61
Music - MUSI 3720 A,3,,,,,,,,,4.00 3
Music - MUSI 3730 NM,2,,,,,,,,,4.00 2
Music - MUSI 3750 CLK,1,,,,,,,,,4.00 1
Music - MUSI 3803 JU,16,,,,,,,,,1 4.00 17
Music - MUSI 4402 4,1,,,,,,,,,4.00 1
Music - MUSI 4450 FC,1,,,,,,,,,4.00 1
Music - MUSI 4630 CM,20,,,,,,,,,4.00 20
Music - MUSI 4699 FJ,1,,,,,,,,,4.00 1
Music - MUSI 4699 TH,1,,,,,,,,,4.00 1
Music - MUSI 4801 CT,28,,,,,,,,,4.00 28
Music - MUSI 6105 CM,11,1,,,,,,,,3.92 12
Music - MUSI 6203 GW,21,4,1,,,,,,,3.77 26
Music - MUSI 6304 JF,15,2,,1,,,,,,3.72 18
Music - MUSI 7100 0,1,,,,,,,,,4.00 1
Music - MUSI 7100 AGL,1,,,,,,,,,4.00 1
Music - MUSI 7100 AL,7,2,,,,,,,,3.78 9
Music - MUSI 7100 FJ,1,,,,,,,,,4.00 1
Music - MUSI 7100 GW,7,2,,,,,,,,3.78 9
Music - MUSI 7100 JF,1,2,,1,,,,,,2.75 4
Music - MUSI 7100 JF,A,B,C,D,F,I,S,U,V,W Aver. Tota
Music - MUSI 7100 TH,4,2,,,,,,,,3.67 6
Music - MUSI 7999 AGL,1,,,,,,,,,4.00 1
Music - MUSI 8803 AL,,1,,,,,,,,3.00 1
Music - MUSI 8903 AL,10,2,,,1,,,,,3.54 13
Music - MUSI 9000 GW,,,,,,,1,,,1
Naval Science - NS 1323 A,21,,,,,,,,,4.00 21
Naval Science - NS 2323 A,19,5,1,,,,,,,3.72 25
Naval Science - NS 3324 X,1,,,,,,,,,4.00 1
Naval Science - NS 3326 A,13,3,1,,,,,,,3.71 17
Naval Science - NS 4322 A,10,,1,,,,,,,3.82 11
Nuclear & Radiological Engr - NRE 2110 A,61,6,4,3,2,,,,,4 3.59 80
Nuclear & Radiological Engr - NRE 3208 A,5,14,12,,,,,,,2.77 31
Nuclear & Radiological Engr - NRE 3301 A,14,29,12,4,,,,,,5 2.90 64
Nuclear & Radiological Engr - NRE 3316 B,15,9,2,,,,,,,3.50 26
Nuclear & Radiological Engr - NRE 4206 A,3,1,2,,1,,,,,2.71 7
Nuclear & Radiological Engr - NRE 4206 B,7,5,3,1,,,,,,3.13 16
Nuclear & Radiological Engr - NRE 4232 B,19,3,1,,,,,,,3.78 23
Nuclear & Radiological Engr - NRE 4404 A,14,,,,,,,,,1 4.00 15
Nuclear & Radiological Engr - NRE 4699 DC3,2,,,,,,,,,4.00 2
Nuclear & Radiological Engr - NRE 4699 EA3,1,,,,,,,,,4.00 1
Nuclear & Radiological Engr - NRE 4699 HN3,1,,,,,,,,,4.00 1
Nuclear & Radiological Engr - NRE 4699 WC3,,1,,,,,,,,3.00 1
Nuclear & Radiological Engr - NRE 4699 WS3,2,,,,,,,,,4.00 2
Nuclear & Radiological Engr - NRE 4750 A,,5,,,1,,,,,2.50 6
Nuclear & Radiological Engr - NRE 6102 A,7,5,,,,,,,,3.58 12
Nuclear & Radiological Engr - NRE 6201 A,8,4,,,,,,,,1 3.67 13
Nuclear & Radiological Engr - NRE 6401 A,2,1,,,,,,,,3.67 3
Nuclear & Radiological Engr - NRE 6755 A,7,,,,,,,,,4.00 7
Nuclear & Radiological Engr - NRE 6757 B,4,,1,,,,,,,3.60 5
Nuclear & Radiological Engr - NRE 7000 ABD,,,,,,,1,,,1
Nuclear & Radiological Engr - NRE 7000 DEO,,,,,,,2,,,2
Nuclear & Radiological Engr - NRE 7000 ERI,,,,,,,5,,,5
Nuclear & Radiological Engr - NRE 7000 HER,,,,,,,6,,,6
Nuclear & Radiological Engr - NRE 7000 PET,,,,,,,1,,,1
Nuclear & Radiological Engr - NRE 7000 RAH,,,,,,,2,,,2
Nuclear & Radiological Engr - NRE 7000 STA,,,,,,,1,,,1
Nuclear & Radiological Engr - NRE 7757 A,,,,,,,6,1,,7
Nuclear & Radiological Engr - NRE 8011 A,,,,,,,2,,,2
Nuclear & Radiological Engr - NRE 8903 DEO,2,,,,,,,,,4.00 2
Nuclear & Radiological Engr - NRE 9000 DEO,,,,,,,4,,,4
Nuclear & Radiological Engr - NRE 9000 ERI,,,,,,,5,,,5
Nuclear & Radiological Engr - NRE 9000 GAR,,,,,,,2,,,2
Nuclear & Radiological Engr - NRE 9000 HER,,,,,,,1,,,1
Nuclear & Radiological Engr - NRE 9000 PET,,,,,,,4,,,4
Nuclear & Radiological Engr - NRE 9000 RAH,,,,,,,6,,,6
Nuclear & Radiological Engr - NRE 9000 STA,,,,,,,3,,,3
Persian - PERS 1002 F,8,,,,,,2,,,4.00 10
Philosophy - PHIL 2010 JB,11,16,3,,1,,,,,2 3.16 33
Philosophy - PHIL 2025 MH,16,7,1,,,,,,,3.63 24
Philosophy - PHIL 3103 RP,20,10,3,,,,1,,,3.52 34
Philosophy - PHIL 3109 DE,21,2,1,,,,2,,,3.83 26
Philosophy - PHIL 3109 R,30,6,,,,,,,,3.83 36
Philosophy - PHIL 3109 R1,14,9,3,,1,,2,,,1 3.30 30
Philosophy - PHIL 3109 R2,17,8,1,,1,,,,,3 3.48 30
Philosophy - PHIL 3109 R3,16,7,,,2,,1,,,1 3.40 27
Philosophy - PHIL 3109 R4,15,10,1,1,,,1,,,1 3.44 29
Philosophy - PHIL 3109 R5,10,11,2,1,1,,2,,,3 3.12 30
Philosophy - PHIL 3109 R6,16,9,4,,,,1,,,3.41 30
Philosophy - PHIL 3109 R6,A,B,C,D,F,I,S,U,V,W Aver. Tota
Philosophy - PHIL 3127 HP,19,1,,,,,,,,3.95 20
Philosophy - PHIL 3127 K1,20,6,2,,,,1,,,1 3.64 30
Philosophy - PHIL 3127 K2,22,5,,,,,2,,,1 3.81 30
Philosophy - PHIL 3127 K3,19,4,4,1,,,2,,,3.46 30
Philosophy - PHIL 3127 K4,18,4,2,1,,,2,,,3 3.56 30
Philosophy - PHIL 3127 K5,18,6,,,,,2,,,2 3.75 28
Philosophy - PHIL 3127 K6,24,1,1,,,,1,,,3.88 27
Philosophy - PHIL 4176 RK,17,11,,,,,3,,,3 3.61 34
Philosophy - PHIL 6000 B1,,,,,,,46,,,46
Philosophy - PHIL 6000 B2,,,,,,,53,,,2 55
Philosophy - PHIL 6000 B3,,,,,,,50,1,,1 52
Physics - PHYS 2022 A,19,35,9,2,5,,16,4,3,17 2.87 110
Physics - PHYS 2211 B,58,52,41,18,3,,,,,15 2.84 187
Physics - PHYS 2211 C,58,50,28,9,7,,,,,12 2.94 164
Physics - PHYS 2211 K,89,72,40,4,1,,,,,1 3.18 207
Physics - PHYS 2211 M,99,75,36,13,9,,,,,8 3.04 240
Physics - PHYS 2211 N,33,23,19,5,4,,,,,2 2.90 86
Physics - PHYS 2212 G,62,50,30,8,9,,,,,7 2.93 166
Physics - PHYS 2212 H,33,29,10,4,2,,,,,6 3.12 84
Physics - PHYS 2212 P,87,69,44,10,3,,,,,16 3.07 229
Physics - PHYS 2212 Q,88,76,36,24,7,,,,,9 2.93 240
Physics - PHYS 2213 A,18,18,9,3,1,,13,,,4 3.00 66
Physics - PHYS 2213 B,11,7,,1,,,,,,4 3.47 23
Physics - PHYS 2231 A,13,10,3,1,1,,,,,1 3.18 29
Physics - PHYS 2699 DEH,1,,,,,,,,,4.00 1
Physics - PHYS 2699 FF,1,,,,,,,,,4.00 1
Physics - PHYS 2699 JW,,,,,,,1,,,1
Physics - PHYS 2699 NO,1,,,,,,,,,4.00 1
Physics - PHYS 2699 SCH,1,,,,,,,,,4.00 1
Physics - PHYS 2699 SS,1,,,,,,,,,4.00 1
Physics - PHYS 2802 A,15,3,3,1,,,,,,4 3.45 26
Physics - PHYS 2901 LAB,1,,,,,,,,,4.00 1
Physics - PHYS 2902 LAB,1,,,,,,,,,4.00 1
Physics - PHYS 3123 A,16,9,6,1,3,,,,2,2 2.97 39
Physics - PHYS 3143 A,10,6,2,5,1,,,,3,7 2.79 34
Physics - PHYS 3143 B,6,6,3,,1,,,,,1 3.00 17
Physics - PHYS 3201 A,12,9,6,4,3,,3,,,5 2.68 42
Physics - PHYS 3202 A,8,3,2,,1,,,,,3.21 14
Physics - PHYS 3226 A,7,3,,,,,,,,3.70 10
Physics - PHYS 3266 A,21,8,,1,,,,,,3.63 30
Physics - PHYS 4142 A,11,10,3,,2,,,,,3.08 26
Physics - PHYS 4143 A,12,6,5,2,2,,,,,2 2.89 29
Physics - PHYS 4251 A,5,1,,,,,,,,2 3.83 8
Physics - PHYS 4261 A,2,,1,,,,,,,1 3.33 4
Physics - PHYS 4262 A,7,3,1,,,,,,1,1 3.55 13
Physics - PHYS 4321 A,7,4,,,1,,,,,3.33 12
Physics - PHYS 4322 A,5,,,,,,,,,4.00 5
Physics - PHYS 4347 A,8,6,,,1,,,,,1 3.33 16
Physics - PHYS 4421 A,3,1,,2,,,1,,,2.83 7
Physics - PHYS 4602 A,10,1,,,,,,,,3.91 11
Physics - PHYS 4602 B,15,,,,,,,,,4.00 15
Physics - PHYS 4698 EC,,,,,,,,,1,1
Physics - PHYS 4698 FF,,,,,,,,,1,1
Physics - PHYS 4698 ML,,,,,,,,,1,1
Physics - PHYS 4698 PY,,,,,,,,,2,2
Physics - PHYS 4698 RG,,,,,,,,,1,1
Physics - PHYS 4699 DG,1,,,,,,,,,4.00 1
Physics - PHYS 4699 DS,1,,,,,,,,,4.00 1
Physics - PHYS 4699 DS,A,B,C,D,F,I,S,U,V,W Aver. Tota
Physics - PHYS 4699 FF,3,,,,,,,,,4.00 3
Physics - PHYS 4699 FN,1,,,,,,,,,4.00 1
Physics - PHYS 4699 IT,1,,,,,,,,,4.00 1
Physics - PHYS 4699 JW,2,,,,,,,,,4.00 2
Physics - PHYS 4699 LC,3,,,,,,,,,4.00 3
Physics - PHYS 4699 MC,,,,,,,1,,,1
Physics - PHYS 4699 ML,1,,,,,,,,,4.00 1
Physics - PHYS 4699 NO,4,,,,,,,,,4.00 4
Physics - PHYS 4699 PL,1,,,,,,,,,4.00 1
Physics - PHYS 4699 PY,1,,,,,,,,,4.00 1
Physics - PHYS 4699 RG,1,,,,,,,,,4.00 1
Physics - PHYS 4699 SCH,1,,,,,,,,,4.00 1
Physics - PHYS 4699 SS,3,,,,,,,,,4.00 3
Physics - PHYS 4699 TB,1,,,,,,,,,4.00 1
Physics - PHYS 4802 UZI,4,,,,,,,,,1 4.00 5
Physics - PHYS 4804 A,6,,,,,,,,,1 4.00 7
Physics - PHYS 6104 A,23,8,3,1,,,,,,3.51 35
Physics - PHYS 6106 A,25,13,1,,,,,,,3.62 39
Physics - PHYS 6107 A,24,18,4,,,,,,,1 3.43 47
Physics - PHYS 6211 A,5,,,,,,,,,4.00 5
Physics - PHYS 6567 A,1,1,1,,,,,,3,3 3.00 9
Physics - PHYS 6771 A,,1,,,,,,,,3.00 1
Physics - PHYS 7143 A,6,,,,,,,,3,3 4.00 12
Physics - PHYS 7147 B,,1,,,,,,,2,1 3.00 4
Physics - PHYS 8002 A,,,,,,,35,,,35
Physics - PHYS 8802 UZI,,,,,,,,,1,1
Physics - PHYS 8803 B,4,,,,,,,,,1 4.00 5
Physics - PHYS 8803 G,2,1,1,,,,,,1,3.25 5
Physics - PHYS 8803 GM,5,1,,,,,,,1,3.83 7
Physics - PHYS 8803 Q,4,,,,,,1,,,4.00 5
Physics - PHYS 8901 AZ,,,,,,,1,,,1
Physics - PHYS 8901 CP,,,,,,,3,,,3
Physics - PHYS 8901 DD,,,,,,,1,,,1
Physics - PHYS 8901 DEH,,,,,,,1,,,1
Physics - PHYS 8901 DG,,,,,,,2,,,2
Physics - PHYS 8901 FF,,,,,,,1,,,1
Physics - PHYS 8901 FN,,,,,,,2,,,2
Physics - PHYS 8901 HK,,,,,,,3,,,3
Physics - PHYS 8901 IT,,,,,,,1,,,1
Physics - PHYS 8901 JB,,,,,,,1,,,1
Physics - PHYS 8901 JC,,,,,,,1,,,1
Physics - PHYS 8901 JG,,,,,,,1,,,1
Physics - PHYS 8901 KB,,,,,,,3,,,3
Physics - PHYS 8901 KW,,,,,,,1,,,1
Physics - PHYS 8901 LC,1,,,,,,,,,4.00 1
Physics - PHYS 8901 MM,,,,,,,1,,,1
Physics - PHYS 8901 MSC,,,,,,,1,,,1
Physics - PHYS 8901 PC,,,,,,,3,,,3
Physics - PHYS 8901 PF,,,,,,,1,,,1
Physics - PHYS 8901 PL,,,,,,,2,,,2
Physics - PHYS 8901 RG,,,,,,,2,,,2
Physics - PHYS 8901 RT,,,,,,,1,,,1
Physics - PHYS 8901 SCH,,,,,,,1,,,1
Physics - PHYS 8901 SS,,,,,,,3,,,3
Physics - PHYS 8997 A,,,,,,,,,58,58
Physics - PHYS 8998 A,,,,,,,,,63,63
Physics - PHYS 9000 BK,,,,,,,2,,,2
Physics - PHYS 9000 DB,,,,,,,1,,,1
Physics - PHYS 9000 DB,A,B,C,D,F,I,S,U,V,W Aver. Tota
Physics - PHYS 9000 DEH,,,,,,,5,,,5
Physics - PHYS 9000 DG,,,,,,,5,,,5
Physics - PHYS 9000 DS,,,,,,,1,,,1
Physics - PHYS 9000 EC,,,,,,,2,,,2
Physics - PHYS 9000 FF,,,,,,,2,,,2
Physics - PHYS 9000 FN,,,,,,,5,,,5
Physics - PHYS 9000 GJ,,,,,,,4,,,4
Physics - PHYS 9000 HK,,,,,,,4,,,4
Physics - PHYS 9000 JA,,,,,,,1,,,1
Physics - PHYS 9000 JC,,,,,,,2,,,2
Physics - PHYS 9000 JW,,,,,,,4,,,4
Physics - PHYS 9000 KM,,,,,,,2,,,2
Physics - PHYS 9000 KW,,,,,,,1,,,1
Physics - PHYS 9000 ML,,,,,,,1,,,1
Physics - PHYS 9000 MM,,,,,,,2,,,2
Physics - PHYS 9000 MP,,,,,,,1,,,1
Physics - PHYS 9000 MSC,,,,,,,3,,,3
Physics - PHYS 9000 MYC,,,,,,,2,,,2
Physics - PHYS 9000 NO,,,,,,,2,,,2
Physics - PHYS 9000 PC,,,,,,,1,,,1
Physics - PHYS 9000 PF,,,,,,,3,,,3
Physics - PHYS 9000 PG,,,,,,,3,,,3
Physics - PHYS 9000 PL,,,,,,,3,,,3
Physics - PHYS 9000 PY,,,,,,,3,,,3
Physics - PHYS 9000 RG,,,,,,,3,,,3
Physics - PHYS 9000 RT,,,,,,,2,,,2
Physics - PHYS 9000 SCH,,,,,,,5,,,5
Physics - PHYS 9000 SS,,,,,,,1,,,1
Physics - PHYS 9000 ST,,,,,,,2,,,2
Physics - PHYS 9000 TB,,,,,,,3,,,3
Physics - PHYS 9000 TU,,,,,,,1,,,1
Physics - PHYS 9000 UZI,,,,,,,1,,,1
Physics - PHYS 9000 ZJ,,,,,,,5,,,5
Political Science - POL 1101 RB,41,41,10,2,2,,9,3,,3 3.22 111
Political Science - POL 2101 MP,11,8,1,,,,,,,1 3.50 21
"Polymer, Textile and Fiber Eng - PTFE 6999 .",,,,,,,1,,,1
"Polymer, Textile and Fiber Eng - PTFE 8998 .",,,,,,,,,1,1
"Polymer, Textile and Fiber Eng - PTFE 9000 .",,,,,,,1,,,1
"Polymer, Textile and Fiber Eng - PTFE 9000 .",,,,,,,1,,,1
Professional Practice - DOPP 2001 A,,,,,,,17,,,2 19
Psychology - PSYC 1101 A,22,22,16,3,1,,4,,,4 2.95 72
Psychology - PSYC 1101 B,60,19,2,4,,,6,,,3.59 91
Psychology - PSYC 1101 C,63,31,15,4,,,1,,,1 3.35 115
Psychology - PSYC 1101 D,31,15,8,3,2,,3,,,1 3.19 63
Psychology - PSYC 1101 E,32,31,1,5,1,,2,1,1,3 3.26 77
Psychology - PSYC 1101 F,63,30,7,,3,,5,,,4 3.46 112
Psychology - PSYC 1101 G,103,56,6,2,1,,5,,,7 3.54 180
Psychology - PSYC 1101 I,50,35,14,1,,,4,1,1,1 3.34 107
Psychology - PSYC 2005 A,4,4,,,,,,,,3.50 8
Psychology - PSYC 2015 A,57,20,3,,1,,,,,2 3.63 83
Psychology - PSYC 2020 A,10,4,,,,,,,,3.71 14
Psychology - PSYC 2103 A,50,11,1,,1,,5,,,3 3.73 71
Psychology - PSYC 2210 A,100,17,1,,1,,4,,,3 3.81 126
Psychology - PSYC 2220 A,22,11,3,1,1,,1,,,2 3.37 41
Psychology - PSYC 2230 A,38,33,7,4,1,,6,,,4 3.24 93
Psychology - PSYC 2240 A,46,27,9,,,,4,,1,6 3.45 93
Psychology - PSYC 2270 A,5,2,,,,,1,,,3.71 8
Psychology - PSYC 2280 A,22,6,1,,,,,,,3 3.72 32
Psychology - PSYC 2280 A,A,B,C,D,F,I,S,U,V,W Aver. Tota
Psychology - PSYC 2698 BW,,,,,,,,,1,1
Psychology - PSYC 2698 WR,,,,,,,,,1,1
Psychology - PSYC 2699 BW,2,,,,,,,,,4.00 2
Psychology - PSYC 2699 CH,3,,,,,,,,,4.00 3
Psychology - PSYC 2699 DR,1,,,,,,,,,4.00 1
Psychology - PSYC 2699 ES,2,,,,,,,,,4.00 2
Psychology - PSYC 2699 HW,1,,,,,,,,,4.00 1
Psychology - PSYC 2699 JS,4,,,,,,,,,4.00 4
Psychology - PSYC 2699 LD,1,,,,,,,,,4.00 1
Psychology - PSYC 2699 MW,1,,,,,,,,,4.00 1
