,categoryType,contentType,institution_name,overall_rating,rating_class,tDept,tFname,tLname,tMiddlename,tNumRatings,tSid,tid
657,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Omer,Inan,,2,361,2257556
658,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Earth Science,Ellery,Ingall,D.,9,361,1766003
659,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Electrical Engineering,Mary,Ingram,,2,361,1469426
660,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Anna,Ioanes,,4,361,2142560
661,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,French,Christophe,Ippolito,,10,361,1680607
662,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Computer Science,Charles,Isbell,,5,361,962024
663,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mathematics,Umit,Islak,,3,361,2095753
664,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Engineering,Karl,Jacob,,15,361,1049604
665,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Engineering,Larry,Jacobs,,14,361,35584
666,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,English,Bethany,Jacobs,,16,361,2212875
667,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Computer Science,Nassim ,JafariNaimi,,1,361,2009906
668,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Aerospace Engineering,Jechiel,Jagoda,,1,361,2141664
669,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Psychology,Shivangi,Jain,,2,361,2221209
670,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,English,Diane,Jakacki,,6,361,1569565
671,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Materials Engineering,Seung,Jang,,7,361,1122140
672,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Korean,Seok Bae,Jang,,3,361,1719800
673,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Materials Engineering,Seung Soon,Jang,,1,361,2398395
674,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mathematics,Christopher,Jankowski,,15,361,2250367
675,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Modern Languages,Barbara,Jansma,,0,361,1740589
676,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Physics,Martin,Jarrio,,83,361,1422389
677,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Engineering,Sundaresan,Jayaraman,,0,361,1697980
678,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Electrical Engineering,Davis,Jeffrey,Allan,1,361,2372952
679,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemistry,David,Jenson,,2,361,1728262
680,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Mechanical Engineering,Sheldon,Jeter,M,3,361,2370249
681,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Mathematics,Shuguan,JI,,1,361,1130374
682,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Electrical Engineering,Chuanyi,Ji,,0,361,2240550
683,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Physics,Zhigang,Jiang,,0,361,1992413
684,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Biology,Lin,Jiang,,1,361,2214239
685,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mathematics,Jiayin,Jin,,29,361,2050343
686,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Music,Bucky,Johnson,,3,361,10629
687,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,English,Jared,Johnson,,5,361,1068461
688,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mechanical Engineering,W. Steven,Johnson,,3,361,1130244
689,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Industrial Engineering,Ron,Johnson,,9,361,1842415
690,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Electrical Engineering,Kevin,Johnson,,7,361,1972712
691,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,English,Valerie,Johnson,,9,361,2044670
692,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Aerospace Engineering,Carl,Johnson,,0,361,2132351
693,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Economics,Erik,Johnson,,0,361,2173500
694,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Engineering,Clinton,Jones,,1,361,712893
695,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Management,Gary,Jones,,1,361,1954439
696,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Psychology,Benjamin,Jones,Reivich,5,361,2296449
697,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,International Politics,Jenna,Jordan,,18,361,1795940
698,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biology,King,Jordan,,0,361,2468308
699,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mechanical Engineering,Yogendra,Joshi,K,1,361,2373102
700,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Computer Science,David,Joyner,,17,361,2267953
701,PROFESSOR,TEACHER,Georgia Institute of Technology,1.2,poor,Architecture,Keith,Jundanian,,2,361,1151042
702,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Materials Engineering,Joshua,Kacher,,5,361,2101970
703,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Economics,Johnson,Kakeu,,2,361,1744237
704,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Management,Basak,Kalkanci,,1,361,2331966
705,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Languages,Britta,Kallin,,6,361,272805
706,PROFESSOR,TEACHER,Georgia Institute of Technology,2.1,poor,Mathematics,Amey,Kaloti,,5,361,1901648
707,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Management,Vitor,Kamada,,3,361,2252062
708,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Mathematics,Sung,Kang,,22,361,1348481
709,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Languages,Masako,Kanno,,3,361,583951
710,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Management,Donna,Kantak,,6,361,2267852
711,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Engineering,George,Kardomateas,,4,361,1379369
712,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Jens,Karlsson,,0,361,957761
713,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Civil Engineering,Alexander,Karner,,1,361,2223032
714,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Aerospace Engineering,Aharon,Karon,,1,361,2412822
715,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Architecture,Keith,Kaseman,,0,361,2162860
716,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,English,Aaron,Kashtan,,7,361,1739815
717,PROFESSOR,TEACHER,Georgia Institute of Technology,2.6,average,International Politics,Tahseen,Kazi,,15,361,1509215
718,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Building Construction,Thomas,Keel,,1,361,1274085
719,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Management,Sejin,Keem,,3,361,2121872
720,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,International Studies,Edward,Keene,,6,361,467509
721,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Electrical Engineering,David,Keezer,,13,361,595306
722,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Management,Lawrence,Keller,,7,361,1532532
723,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Psychology,Angela,Kelling,,1,361,743145
724,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Psychology,Andrew,Kelly,,1,361,1599149
725,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Cognitive Science,rachel,kelly,,0,361,2042743
726,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Chemistry,Wendy,Kelly,,3,361,2240283
727,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,International Politics,Robert,Kennedy,,9,361,944954
728,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Physics,Brian,Kennedy,,1,361,2357772
729,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,George,Kerchev,,14,361,2014522
730,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Biology,Shana,Kerr,,10,361,1972459
731,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Robert,Kesler,,4,361,2217935
732,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Robert,Kessler,,2,361,2227929
733,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Architecture,Sabir,Khan,,10,361,1157118
734,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Moazzam,Khan,,1,361,1450260
735,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Literature,Dina,Khapaeva,,2,361,1993707
736,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Timothy,Kierzkowski,David,0,361,2413030
737,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Cassandra,Kierzkowski,,0,361,2434994
738,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Management,Mike,Kilgore,,6,361,1103580
739,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Accounting,M.,Kilgore,,0,361,1932350
740,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Economics,Byung-Cheol,Kim,,5,361,1323426
741,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Psychology,Min,Kim,,3,361,1374467
742,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Computer Science,Hyesoon,Kim,,1,361,1471888
743,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Industrial Engineering,Seunghee,Kim,,10,361,1481943
744,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Mathematics,Seong ,Kim,Jun,9,361,1965211
745,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Physics,Harold,Kim,,1,361,2022869
746,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mechanical Engineering,YongTae (Tony),Kim,,1,361,2127836
747,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Management,Eugene,Kim,,4,361,2158524
748,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Korean,Yongtaek,Kim,,2,361,2296282
749,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Korean,Taek,Kim,Yong,1,361,2366466
750,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Joonho,Kim,,0,361,2389150
751,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Systems Engineering,Larry,Kimm,,0,361,2306993
752,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Physics,Marcus,Kindermann,,3,361,1050117
753,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Engineering,William P.,King,,3,361,149707
754,PROFESSOR,TEACHER,Georgia Institute of Technology,1.3,poor,English,Amy,King,,19,361,2051713
755,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Joshua,King,,11,361,2054877
756,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Public Policy,Gordon,Kingsley,,3,361,440670
757,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Daniel,Kinnaird,,0,361,2075587
758,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Bernard,Kippelen,J,1,361,2473491
759,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Computer Science,Zsolt,Kira,,1,361,2354675
760,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Public Policy,Robert,Kirkman,,5,361,608136
761,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Public Policy,Hans,Klein,,7,361,1281098
762,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Benjamin,Klein,,2,361,2056466
763,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English & Liberal Studies,Cynthia,Klestinic,,2,361,877787
764,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,Industrial Engineering,Anton,Kleywegt,,2,361,2032693
765,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Health Science,Michele,Kliem,,18,361,480792
766,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Economics,Mikhail,Klimenko,,17,361,1089073
767,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Engineering,Tonia,Knobf,,1,361,2089763
768,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemical Engineering,Paul,Kohl,,1,361,1313296
769,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,English,Melanie,Kohnen,,9,361,1348627
770,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Mathematics,Sudipta,Kolay,,3,361,2415606
771,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Aerospace Engineering,Narayanan,Komerath,,12,361,806311
772,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mechanical Engineering,Sampath,Kommandur,,2,361,2367328
773,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Environmental Engineering,Konstantinos,Konstantinidis,,1,361,1671518
774,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Civil Engineering,Kostas,Konstantinidis,,4,361,1949757
775,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,German,Katherine,Koppe,,4,361,1634109
776,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Mathematics,Kevin,Kordek,,7,361,2278982
777,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemical Engineering,William,Koros,,4,361,145998
778,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Internation Service,Margaret,Kosal,,6,361,1316075
779,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biology,Joel,Kostka,E,0,361,2404666
780,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,French,Tatiana,Kozhanova,,1,361,2349590
781,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,English,Andrea,Krafft,,3,361,2224255
782,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Mathematics,Svetlana,Krat,,3,361,872182
783,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,History,John,Krige,,1,361,1834364
784,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Tushar,Krishna,,1,361,2350065
785,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Daniel,Kromer,,0,361,2332535
786,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mathematics,Andras,Kroo,,2,361,1636700
787,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Accounting,XI,Kuang,,3,361,1634162
788,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Accounting,Xi Jason,Kuang,,2,361,1790766
789,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Biology,Julia,Kubanek,,2,361,893889
790,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Accounting,Jonathan,Kugel,,0,361,2461176
791,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,French,Anne-Marie,Kuhne,,1,361,1816685
792,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Materials Engineering,Satish,Kumar,,8,361,1895584
793,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,International Politics,Neha,Kumar,,2,361,2084382
794,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Economics,Michael,Kummer,,0,361,2256819
795,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,Mathematics,Ishwari,Kunwar,,8,361,1842840
796,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mechanical Engineering,Thomas,Kurfess,R,2,361,2008238
797,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Engineering,Paul,Kvam,,0,361,1872637
798,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Economics,David,Laband,,2,361,2096841
799,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Modern Languages,Angela,Labarca,,3,361,1130141
800,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Michael,Lacey,,29,361,864992
801,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Civil Engineering,Austin,Ladshaw,,6,361,2309601
802,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Engineering,Geet,Lahoti,,0,361,2467773
803,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,English,Crystal,Lake,,11,361,1320732
804,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Leadership Studies,Verene,Lancaster,,0,361,2446338
805,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Physics,Uzi,Landman,,0,361,588082
806,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Engineering,Aaron,Lanterman,,10,361,134486
807,PROFESSOR,TEACHER,Georgia Institute of Technology,1.9,poor,Biomedical Engineering,Michelle,Laplaca,,11,361,956777
808,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Biomedical,Michelle,LaPlaca,C,1,361,2183914
809,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Mechanical Engineering,Gregg,Larson,D,3,361,1867622
810,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Electrical Engineering,Joy,Laskar,,4,361,871574
811,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Aerospace Engineering,Ralph,Latham,L,2,361,2415335
812,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,English,Michael,Laughter,,5,361,203003
813,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Statistics,Jorge,Laval,,9,361,1131192
814,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,English,Stacy,Lavin,,7,361,1167337
815,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,English & Liberal Studies,Danielle,Lawson,,4,361,1095520
816,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Science,Regan,Lawson,,2,361,2444877
817,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Mathematics,Thang,Le,,13,361,865858
818,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,"Literature, Media, & Communication",Christopher,Le Dantec,,2,361,2365367
819,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Biomedical Engineering,Joseph,Le doux,,9,361,1607008
820,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Psychology,Dianne,Leader,,57,361,26040
821,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Computer Science,Bill,Leahy,,70,361,10482
822,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Mechanical Engineering,Michael,Leamy,,9,361,1112165
823,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Biology,Jennifer,Leavey,,11,361,1475904
824,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Public Policy,Sooho,Lee,,2,361,712942
825,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mechanical Engineering,Kok-Meng,Lee,,3,361,796492
826,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Electrical Engineering,Hsien-Hsin,Lee,,6,361,811780
827,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Architecture,Hyun,Lee,,1,361,1103079
828,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Biomedical Engineering,Robert,Lee,,4,361,1195566
829,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Psychology,Hye Joo,Lee,,1,361,1667972
830,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Suzanne,Lee,,1,361,1893445
831,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Industrial Engineering,I-Hsiang,Lee,,3,361,2034176
832,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Electrical Engineering,Chin-Hui,Lee,,5,361,2130452
833,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Korean,Jong,Lee,Hyun,1,361,2310214
834,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Wenke,Lee,,0,361,2405731
835,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Industrial Engineering,Eva,Lee,K,2,361,2328302
836,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Stephen,Lee-Urban,,0,361,2472666
837,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Biomedical Engineering,Johannes,Leisen,,2,361,2250752
838,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Literature,Blake,Leland,,8,361,463776
