"",A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 2110 F,10,11,1,,,,,,,3.41 22
Mechanical Engineering - ME 2110 H,12,6,2,,,,,,,3.50 20
Mechanical Engineering - ME 2110 I,6,14,3,,1,,,,,3.00 24
Mechanical Engineering - ME 2110 J,8,9,5,,,,,,,3.14 22
Mechanical Engineering - ME 2110 K,10,6,1,1,,,,,,3.39 18
Mechanical Engineering - ME 2110 L,9,9,4,1,,,,,,3.13 23
Mechanical Engineering - ME 2110 M,8,13,,,,,,,,3.38 21
Mechanical Engineering - ME 2110 O,15,6,,,,,,,,1 3.71 22
Mechanical Engineering - ME 2202 A,28,20,18,8,1,,,,,1 2.88 76
Mechanical Engineering - ME 2202 B,11,21,20,1,,,,,,3 2.79 56
Mechanical Engineering - ME 2202 C,14,25,16,3,5,,,,,8 2.63 71
Mechanical Engineering - ME 2202 D,14,24,16,1,7,,,,,6 2.60 68
Mechanical Engineering - ME 2698 LIN,,,,,,,,,2,2
Mechanical Engineering - ME 2699 HU,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 2699 JCO,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 2699 KAL,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 KAL,A1,B,C,D,F,I,S,U,V,W A4v.e0r0. Tota1
Mechanical Engineering - ME 2699 KIM,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 LEA,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 LEE,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 LI2,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 2699 PUC,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 2699 RYH,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 SIN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 SU2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 SUL,4,1,,,,,,,,3.80 5
Mechanical Engineering - ME 2699 YE2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 2699 ZIN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 3017 A,19,20,13,4,2,,,,,3 2.86 61
Mechanical Engineering - ME 3017 B,11,27,20,5,2,,,,,5 2.62 70
Mechanical Engineering - ME 3017 C,12,9,6,7,7,,,,,2 2.29 43
Mechanical Engineering - ME 3017 D,20,17,7,4,,,,,,11 3.10 59
Mechanical Engineering - ME 3017 R,7,9,5,1,,,,,,3.00 22
Mechanical Engineering - ME 3057 A,8,5,1,,,,,,,3.50 14
Mechanical Engineering - ME 3057 B,12,3,,,,,,,,3.80 15
Mechanical Engineering - ME 3057 C,12,3,,,,,,,,3.80 15
Mechanical Engineering - ME 3057 D,1,8,,1,1,,,,,1 2.64 12
Mechanical Engineering - ME 3057 E,9,6,,,,,,,,3.60 15
Mechanical Engineering - ME 3057 F,14,1,,,,,,,,3.93 15
Mechanical Engineering - ME 3057 G,15,,,,,,,,,4.00 15
Mechanical Engineering - ME 3057 H,7,6,2,,,,,,,3.33 15
Mechanical Engineering - ME 3057 I,4,5,1,1,,,,,,1 3.09 12
Mechanical Engineering - ME 3057 J,10,5,,,,,,,,3.67 15
Mechanical Engineering - ME 3057 K,9,5,,,,,,,,3.64 14
Mechanical Engineering - ME 3057 L,13,,,,1,,,,,3.71 14
Mechanical Engineering - ME 3057 M,13,1,,,,,,,,3.93 14
Mechanical Engineering - ME 3057 N,7,8,,,,,,,,3.47 15
Mechanical Engineering - ME 3057 P,9,5,1,,,,,,,3.53 15
Mechanical Engineering - ME 3057 Q,5,7,3,,,,,,,3.13 15
Mechanical Engineering - ME 3057 S,9,3,2,1,,,,,,3.33 15
Mechanical Engineering - ME 3180 A,15,50,8,2,,,,,,3 3.04 78
Mechanical Engineering - ME 3180 D,13,31,12,6,1,,,,,3 2.78 66
Mechanical Engineering - ME 3180 E,14,22,20,5,3,,,,,6 2.61 70
Mechanical Engineering - ME 3210 A,10,51,24,7,,,,,,1 2.70 93
Mechanical Engineering - ME 3210 B,26,39,25,2,1,,,,,4 2.94 97
Mechanical Engineering - ME 3210 E,35,33,21,10,,,,,,1 2.94 100
Mechanical Engineering - ME 3322 A,21,19,16,11,2,,,,,8 2.67 77
Mechanical Engineering - ME 3322 B,45,17,10,3,3,,,,,2 3.26 80
Mechanical Engineering - ME 3322 C,13,18,16,8,3,,,,,5 2.52 63
Mechanical Engineering - ME 3322 E,10,18,10,8,2,,,,,4 2.54 52
Mechanical Engineering - ME 3322 F,21,26,19,6,2,,,,,4 2.78 78
Mechanical Engineering - ME 3322 R,24,5,1,1,1,,,,,1 3.56 33
Mechanical Engineering - ME 3340 A,29,19,17,4,,,,,,1 3.06 70
Mechanical Engineering - ME 3340 B,13,19,13,14,2,,,,,6 2.44 67
Mechanical Engineering - ME 3340 C,17,28,19,3,,,,,,2 2.88 69
Mechanical Engineering - ME 3340 E,15,14,20,3,1,,,,,2 2.74 55
Mechanical Engineering - ME 3340 R,7,14,4,2,1,,,,,2.86 28
Mechanical Engineering - ME 3345 A,12,17,13,4,4,,,,,3 2.58 53
Mechanical Engineering - ME 3345 B,17,25,12,,,,,,,3 3.09 57
Mechanical Engineering - ME 3345 D,12,14,14,4,2,,,,,1 2.65 47
Mechanical Engineering - ME 3345 E,12,30,12,,1,,,,,1 2.95 56
Mechanical Engineering - ME 3345 R,1,6,2,,,,,,,2.89 9
Mechanical Engineering - ME 3720 A,43,6,4,,,,,,,3 3.74 56
Mechanical Engineering - ME 3743 TM,12,,,,,,,,,4.00 12
Mechanical Engineering - ME 4011 A,18,23,21,7,2,,,,,5 2.68 76
Mechanical Engineering - ME 4011 A,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 4041 A,11,9,1,,,,,,,3.48 21
Mechanical Engineering - ME 4041 B,9,13,4,,,,,,,3.19 26
Mechanical Engineering - ME 4056 A1,6,5,,,,,,,,3.55 11
Mechanical Engineering - ME 4056 A2,9,1,2,,,,,,,3.58 12
Mechanical Engineering - ME 4056 A3,8,4,,,,,,,,3.67 12
Mechanical Engineering - ME 4056 A4,6,1,,,,,,,,3.86 7
Mechanical Engineering - ME 4056 A5,6,4,,,,,,,,3.60 10
Mechanical Engineering - ME 4056 A6,3,7,2,,,,,,,3.08 12
Mechanical Engineering - ME 4056 A7,4,6,,,,,,,,3.40 10
Mechanical Engineering - ME 4056 A8,7,5,,,,,,,,3.58 12
Mechanical Engineering - ME 4056 B1,10,2,,,,,,,,3.83 12
Mechanical Engineering - ME 4056 B2,8,4,,,,,,,,3.67 12
Mechanical Engineering - ME 4056 B3,3,8,,,,,,,,3.27 11
Mechanical Engineering - ME 4056 B4,7,5,,,,,,,,3.58 12
Mechanical Engineering - ME 4056 B5,4,6,,,,,,,,3.40 10
Mechanical Engineering - ME 4056 B6,7,5,,,,,,,,3.58 12
Mechanical Engineering - ME 4056 B7,5,2,,,,,,,,3.71 7
Mechanical Engineering - ME 4056 B8,12,,,,,,,,,4.00 12
Mechanical Engineering - ME 4056 B9,9,2,,,,,,,,3.82 11
Mechanical Engineering - ME 4182 A,25,3,1,,,,,,,3.83 29
Mechanical Engineering - ME 4182 B,18,7,1,,,,,,,3.65 26
Mechanical Engineering - ME 4182 C,21,2,1,,,,,,,3.83 24
Mechanical Engineering - ME 4182 D,8,5,1,,,,,,,3.50 14
Mechanical Engineering - ME 4182 E,23,1,,,,,,,,3.96 24
Mechanical Engineering - ME 4182 F,28,2,,,,,,,,3.93 30
Mechanical Engineering - ME 4182 ID,6,5,,,,,,,,3.55 11
Mechanical Engineering - ME 4189 A,7,7,4,3,,,,,,3 2.86 24
Mechanical Engineering - ME 4193 A,7,3,5,,,,,,,1 3.13 16
Mechanical Engineering - ME 4315 C,17,6,2,,,,,,,1 3.60 26
Mechanical Engineering - ME 4325 A,10,16,3,,2,,,,,1 3.03 32
Mechanical Engineering - ME 4447 A,9,3,,,,,,,,2 3.75 14
Mechanical Engineering - ME 4451 A,6,6,4,,,,,,,3.13 16
Mechanical Engineering - ME 4451 B,4,5,3,1,,,,,,2 2.92 15
Mechanical Engineering - ME 4452 A,18,5,2,1,,,,,,4 3.54 30
Mechanical Engineering - ME 4698 BAS,,,,,,,,,1,1
Mechanical Engineering - ME 4698 FER,,,,,,,,,1,1
Mechanical Engineering - ME 4698 FOR,,,,,,,,,1,1
Mechanical Engineering - ME 4698 GAR,,,,,,,,,1,1
Mechanical Engineering - ME 4698 GRA,,,,,,,,,1,1
Mechanical Engineering - ME 4698 GUL,,,,,,,,,1,1
Mechanical Engineering - ME 4698 HU,,,,,,,,,2,2
Mechanical Engineering - ME 4698 PUC,,,,,,,,,1,1
Mechanical Engineering - ME 4698 SAB,,,,,,,,,1,1
Mechanical Engineering - ME 4698 SPR,,,,,,,,,1,1
Mechanical Engineering - ME 4698 SUL,,,,,,,,,1,1
Mechanical Engineering - ME 4698 UED,,,,,,,,,1,1
Mechanical Engineering - ME 4698 WAN,,,,,,,,,1,1
Mechanical Engineering - ME 4699 AHE,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 AID,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 ALE,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 BRA,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 CHO,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 COL,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 CUN,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 DEG,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 DIX,4,1,,,,,,,,3.80 5
Mechanical Engineering - ME 4699 DRA,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 ERT,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 ERT,A,B,C,D,F,I,S,U,V,W Aver. Tota
Mechanical Engineering - ME 4699 FED,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 FOR,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 GA,,1,,,,,,,,3.00 1
Mechanical Engineering - ME 4699 GAR,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 GEN,4,,,,,,,,,4.00 4
Mechanical Engineering - ME 4699 GLE,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 GUL,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 HEN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 HU,5,,,,,,,,,1 4.00 6
Mechanical Engineering - ME 4699 HU2,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 JA2,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 KAL,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 KIM,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 KLE,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 KUM,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 LEA,,2,,,,,,,,3.00 2
Mechanical Engineering - ME 4699 LEE,4,,,,,,,,,4.00 4
Mechanical Engineering - ME 4699 LI4,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 LIA,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 LIE,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 MAY,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 MEA,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4699 PUC,5,1,,,,,,,,3.83 6
Mechanical Engineering - ME 4699 QI,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 RAN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 SAB,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 SIN,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 SKA,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4699 SLE,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 SUL,12,,,,2,,,,,3.43 14
Mechanical Engineering - ME 4699 THO,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 UED,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 WAN,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 YE2,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 YEE,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 ZHU,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4699 ZIN,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4740 A,4,,,,,,,,,1 4.00 5
Mechanical Engineering - ME 4741 TM,11,1,,,,,,,,3.92 12
Mechanical Engineering - ME 4753 QOG,3,7,,,,,,,,3.30 10
Mechanical Engineering - ME 4753 QPW,10,,,,,,,,,4.00 10
Mechanical Engineering - ME 4753 QRT,2,,,,,,,,,4.00 2
Mechanical Engineering - ME 4757 A,3,,,,,,,,,4.00 3
Mechanical Engineering - ME 4758 A,3,5,,,,,,,,1 3.38 9
Mechanical Engineering - ME 4760 A,15,10,3,2,1,,,,,6 3.16 37
Mechanical Engineering - ME 4763 B,1,3,,,,,,,,3.25 4
Mechanical Engineering - ME 4766 A,5,7,,,,,,,,3 3.42 15
Mechanical Engineering - ME 4781 A,2,1,,,,,,,,1 3.67 4
Mechanical Engineering - ME 4790 A,14,5,1,2,,,,,,1 3.41 23
Mechanical Engineering - ME 4791 A,5,2,,,,,,,,1 3.71 8
Mechanical Engineering - ME 4791 Q,7,1,,,,,,,,3.88 8
Mechanical Engineering - ME 4803 BCO,12,9,2,,,,,,,3.43 23
Mechanical Engineering - ME 4803 DEO,1,3,2,,,,,,,2.83 6
Mechanical Engineering - ME 4903 LI4,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 4903 LIA,1,,,,,,,,,4.00 1
Mechanical Engineering - ME 6101 A,43,3,,,,,,,,3.93 46
Mechanical Engineering - ME 6101 Q,17,,,,,,,,,2 4.00 19
Mechanical Engineering - ME 6201 A,19,10,6,,,,,,,3 3.37 38
Mechanical Engineering - ME 6201 A,1A9,1B0,C6,D,F,I,S,U,V,W3 A3v.e3r7. To3ta8
Mechanical Engineering - ME 6201 Q,1,2,1,,,,,,,2 3.00 6
Mechanical Engineering - ME 6201 R,26,,,,,,,,,1 4.00 27
Mechanical Engineering - ME 6203 R,17,3,1,,,,,,,3.76 21
Mechanical Engineering - ME 6204 R,24,,,,,,,,,4.00 24
Mechanical Engineering - ME 6222 A,16,7,3,,,,,,,1 3.50 27
Mechanical Engineering - ME 6229 A,5,1,,,,,,,,3.83 6
Mechanical Engineering - ME 6229 B,1,1,,,,,,,,3.50 2
Mechanical Engineering - ME 6229 C,2,1,,,,,,,,3.67 3
Mechanical Engineering - ME 6244 A,5,6,,,,,,,,1 3.45 12
Mechanical Engineering - ME 6244 Q,6,5,,,,,,,,1 3.55 12
Mechanical Engineering - ME 6281 A,4,4,,,,,,,,3.50 8
Mechanical Engineering - ME 6303 A,7,10,,1,,,,,,2 3.28 20
Mechanical Engineering - ME 6303 Q,3,6,,,,,,,,1 3.33 10
Mechanical Engineering - ME 6304 A,24,19,3,,,,,,,5 3.46 51
Mechanical Engineering - ME 6304 Q,15,16,1,1,,,,,,3.36 33
Mechanical Engineering - ME 6309 A,17,5,,,,,,,,3.77 22
